PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_48179855,sample_oslo_change_me_2018_2021,11,6,Tree,"5,984,739,225.602","1,090,802,244.278",401,Megan,6,2015
id_48179855,sample_oslo_change_me_2018_2021,11,6,Tree,"5,984,739,225.602","1,090,802,244.278",401,Megan,6,2018
id_48179855,sample_oslo_change_me_2018_2021,11,6,Tree,"5,984,739,225.602","1,090,802,244.278",401,Megan,6,2021
id_48210159,sample_oslo_change_me_2018_2021,5,8,Tree,"5,990,549,434.275","1,074,666,095.296",403,Megan,8,2015
id_48197291,sample_oslo_change_me_2018_2021,9,8,Tree,"6,002,252,790.9","1,070,510,213.114",402,Megan,8,2015
id_48197291,sample_oslo_change_me_2018_2021,9,8,Tree,"6,002,252,790.9","1,070,510,213.114",402,Megan,8,2018
id_48197291,sample_oslo_change_me_2018_2021,9,8,Tree,"6,002,252,790.9","1,070,510,213.114",402,Megan,8,2021
id_48210159,sample_oslo_change_me_2018_2021,5,8,Water,"5,990,549,434.275","1,074,666,095.296",403,Megan,8,2015
id_48210159,sample_oslo_change_me_2018_2021,5,8,Water,"5,990,549,434.275","1,074,666,095.296",403,Megan,8,2018
id_48210159,sample_oslo_change_me_2018_2021,5,8,Water,"5,990,549,434.275","1,074,666,095.296",403,Megan,8,2021
id_48228984,sample_oslo_change_dw_2015_2021,6,1,Built,"5,989,538,110.156","1,084,927,824.55",404,Megan,1,2015
id_48228984,sample_oslo_change_dw_2015_2021,6,1,Built,"5,989,538,110.156","1,084,927,824.55",404,Megan,1,2018
id_48228984,sample_oslo_change_dw_2015_2021,6,1,Built,"5,989,538,110.156","1,084,927,824.55",404,Megan,1,2021
id_48243804,sample_oslo_change_me_2015_2021,11,6,Tree,"5,987,997,490.742","1,072,030,766.573",405,Megan,6,2015
id_48243804,sample_oslo_change_me_2015_2021,11,6,Tree,"5,987,997,490.742","1,072,030,766.573",405,Megan,6,2018
id_48243804,sample_oslo_change_me_2015_2021,11,6,Tree,"5,987,997,490.742","1,072,030,766.573",405,Megan,6,2021
id_48281351,sample_oslo_change_me_2015_2021,8,4,Mixed,"5,995,525,791.05","1,087,088,259.011",406,Megan,1,2015
id_48281351,sample_oslo_change_me_2015_2021,8,4,Mixed,"5,995,525,791.05","1,087,088,259.011",406,Megan,1,2018
id_48281351,sample_oslo_change_me_2015_2021,8,4,Mixed,"5,995,525,791.05","1,087,088,259.011",406,Megan,1,2021
id_48352889,sample_oslo_change_me_2018_2021,13,8,Bare,"6,007,460,575.02","1,058,306,099.441",407,Megan,8,2015
id_48352889,sample_oslo_change_me_2018_2021,13,8,Bare,"6,007,460,575.02","1,058,306,099.441",407,Megan,8,2018
id_48352889,sample_oslo_change_me_2018_2021,13,8,Bare,"6,007,460,575.02","1,058,306,099.441",407,Megan,8,2021
id_48430796,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,534,013.776","1,075,384,456.476",408,Megan,6,2015
id_48430796,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,534,013.776","1,075,384,456.476",408,Megan,6,2018
id_48430796,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,534,013.776","1,075,384,456.476",408,Megan,6,2021
id_48434020,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,295,328.726","1,052,829,877.437",409,Megan,6,2015
id_48434020,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,295,328.726","1,052,829,877.437",409,Megan,6,2018
id_48434020,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,295,328.726","1,052,829,877.437",409,Megan,6,2021
id_48459311,sample_oslo_change_dw_2018_2021,11,6,Mixed,"5,989,660,735.435","1,072,581,465.553",410,Megan,6,2015
id_48459311,sample_oslo_change_dw_2018_2021,11,6,Mixed,"5,989,660,735.435","1,072,581,465.553",410,Megan,6,2018
id_48459311,sample_oslo_change_dw_2018_2021,11,6,Mixed,"5,989,660,735.435","1,072,581,465.553",410,Megan,6,2021
id_48512389,sample_oslo_change_me_2015_2018,6,1,Grass,"5,994,777,107.984","1,090,429,909.34",411,Megan,1,2015
id_48512389,sample_oslo_change_me_2015_2018,6,1,Grass,"5,994,777,107.984","1,090,429,909.34",411,Megan,1,2018
id_48512389,sample_oslo_change_me_2015_2018,6,1,Grass,"5,994,777,107.984","1,090,429,909.34",411,Megan,1,2021
id_48537551,sample_oslo_change_me_2015_2021,11,6,Tree,"6,007,172,963.002","1,064,959,524.123",412,Megan,6,2015
id_48537551,sample_oslo_change_me_2015_2021,11,6,Tree,"6,007,172,963.002","1,064,959,524.123",412,Megan,6,2018
id_48537551,sample_oslo_change_me_2015_2021,11,6,Tree,"6,007,172,963.002","1,064,959,524.123",412,Megan,6,2021
id_48560050,sample_oslo_change_me_2015_2018,6,1,Grass,"5,986,999,098.016","1,080,857,111.198",413,Megan,1,2015
id_48560050,sample_oslo_change_me_2015_2018,6,1,Grass,"5,986,999,098.016","1,080,857,111.198",413,Megan,1,2018
id_48560050,sample_oslo_change_me_2015_2018,6,1,Grass,"5,986,999,098.016","1,080,857,111.198",413,Megan,1,2021
id_48587431,sample_oslo_change_dw_2015_2018,6,1,Mixed,"5,988,516,530.105","1,079,581,362.387",414,Megan,1,2015
id_48587431,sample_oslo_change_dw_2015_2018,6,1,Mixed,"5,988,516,530.105","1,079,581,362.387",414,Megan,1,2018
id_48587431,sample_oslo_change_dw_2015_2018,6,1,Mixed,"5,988,516,530.105","1,079,581,362.387",414,Megan,1,2021
id_48587819,sample_oslo_change_dw_2015_2021,10,1,Skip,"5,987,152,937.002","1,084,027,086.137",415,Megan,6,2015
id_48587819,sample_oslo_change_dw_2015_2021,10,1,Skip,"5,987,152,937.002","1,084,027,086.137",415,Megan,6,2018
id_48587819,sample_oslo_change_dw_2015_2021,10,1,Skip,"5,987,152,937.002","1,084,027,086.137",415,Megan,6,2021
