PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_41989967,sample_oslo_change_me_2015_2018,7,6,Mixed,"5,996,126,431.962","1,078,058,579.377",101,Megan,1,2015
id_41989967,sample_oslo_change_me_2015_2018,7,6,Mixed,"5,996,126,431.962","1,078,058,579.377",101,Megan,1,2018
id_41989967,sample_oslo_change_me_2015_2018,7,6,Mixed,"5,996,126,431.962","1,078,058,579.377",101,Megan,1,2021
id_42016824,sample_oslo_change_me_2015_2018,16,2,Grass,"6,001,455,057.721","1,061,822,100.621",102,Megan,4,2015
id_42016824,sample_oslo_change_me_2015_2018,16,2,Grass,"6,001,455,057.721","1,061,822,100.621",102,Megan,4,2018
id_42016824,sample_oslo_change_me_2015_2018,16,2,Grass,"6,001,455,057.721","1,061,822,100.621",102,Megan,4,2021
id_42017281,sample_oslo_change_dw_2015_2021,5,8,Water,"5,988,595,456.193","1,075,046,010.706",103,Megan,1,2015
id_42017281,sample_oslo_change_dw_2015_2021,5,8,Water,"5,988,595,456.193","1,075,046,010.706",103,Megan,1,2018
id_42017281,sample_oslo_change_dw_2015_2021,5,8,Water,"5,988,595,456.193","1,075,046,010.706",103,Megan,1,2021
id_42045220,sample_oslo_change_dw_2015_2021,5,8,Built,"5,995,745,624.732","1,086,133,119.565",104,Megan,1,2015
id_42045220,sample_oslo_change_dw_2015_2021,5,8,Built,"5,995,745,624.732","1,086,133,119.565",104,Megan,1,2018
id_42045220,sample_oslo_change_dw_2015_2021,5,8,Built,"5,995,745,624.732","1,086,133,119.565",104,Megan,1,2021
id_42053419,sample_oslo_change_me_2018_2021,6,1,Built,"5,987,319,707.382","1,081,696,314.017",105,Megan,1,2015
id_42053419,sample_oslo_change_me_2018_2021,6,1,Built,"5,987,319,707.382","1,081,696,314.017",105,Megan,1,2018
id_42053419,sample_oslo_change_me_2018_2021,6,1,Built,"5,987,319,707.382","1,081,696,314.017",105,Megan,1,2021
id_42057151,sample_oslo_change_dw_2015_2021,4,8,Built,"5,989,258,524.52","1,077,833,840.684",106,Megan,8,2015
id_42057151,sample_oslo_change_dw_2015_2021,4,8,Built,"5,989,258,524.52","1,077,833,840.684",106,Megan,8,2018
id_42057151,sample_oslo_change_dw_2015_2021,4,8,Built,"5,989,258,524.52","1,077,833,840.684",106,Megan,8,2021
id_42099374,sample_oslo_change_dw_2018_2021,8,1,Skip,"5,999,448,908.157","1,062,799,981.483",107,Megan,1,2015
