PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_31139701,sample_oslo_change_me_2015_2018,11,6,Tree,"5,984,428,426.259","1,081,645,480.265",101,David,6,2015
id_31139701,sample_oslo_change_me_2015_2018,11,6,Tree,"5,984,428,426.259","1,081,645,480.265",101,David,6,2018
id_31139701,sample_oslo_change_me_2015_2018,11,6,Tree,"5,984,428,426.259","1,081,645,480.265",101,David,6,2021
id_31142765,sample_oslo_change_me_2018_2021,8,4,Built,"5,997,068,640.015","1,087,856,116.212",102,David,1,2015
id_31142765,sample_oslo_change_me_2018_2021,8,4,Built,"5,997,068,640.015","1,087,856,116.212",102,David,1,2018
id_31142765,sample_oslo_change_me_2018_2021,8,4,Built,"5,997,068,640.015","1,087,856,116.212",102,David,1,2021
id_31193668,sample_oslo_change_dw_2015_2021,6,1,Skip,"5,988,756,875.651","1,081,041,717.982",103,David,1,2015
id_31193668,sample_oslo_change_dw_2015_2021,6,1,Skip,"5,988,756,875.651","1,081,041,717.982",103,David,1,2018
id_31193668,sample_oslo_change_dw_2015_2021,6,1,Skip,"5,988,756,875.651","1,081,041,717.982",103,David,1,2021
id_31745160,sample_oslo_change_dw_2018_2021,15,6,Tree,"6,002,435,168.133","1,078,469,708.494",104,David,6,2015
id_31745160,sample_oslo_change_dw_2018_2021,15,6,Skip,"6,002,435,168.133","1,078,469,708.494",104,David,6,2018
id_31745160,sample_oslo_change_dw_2018_2021,15,6,Skip,"6,002,435,168.133","1,078,469,708.494",104,David,6,2021
id_31961163,sample_oslo_change_dw_2015_2021,8,4,Shrub,"5,997,663,484.095","1,087,065,517.595",105,David,3,2015
id_31961163,sample_oslo_change_dw_2015_2021,8,4,Bare,"5,997,663,484.095","1,087,065,517.595",105,David,3,2018
id_31961163,sample_oslo_change_dw_2015_2021,8,4,Shrub,"5,997,663,484.095","1,087,065,517.595",105,David,3,2021
id_3197585,sample_oslo_change_dw_2018_2021,6,1,Built,"5,993,614,174.429","1,091,347,592.337",106,David,1,2015
id_3197585,sample_oslo_change_dw_2018_2021,6,1,Built,"5,993,614,174.429","1,091,347,592.337",106,David,1,2018
id_3197585,sample_oslo_change_dw_2018_2021,6,1,Built,"5,993,614,174.429","1,091,347,592.337",106,David,1,2021
id_32485361,sample_oslo_change_me_2015_2021,6,1,Grass,"5,986,999,098.016","1,080,857,111.198",107,David,1,2015
id_32485361,sample_oslo_change_me_2015_2021,6,1,Grass,"5,986,999,098.016","1,080,857,111.198",107,David,1,2018
id_32485361,sample_oslo_change_me_2015_2021,6,1,Grass,"5,986,999,098.016","1,080,857,111.198",107,David,1,2021
id_32717784,sample_oslo_change_dw_2018_2021,6,1,Built,"5,993,254,324.974","1,070,441,988.868",108,David,1,2015
id_32717784,sample_oslo_change_dw_2018_2021,6,1,Built,"5,993,254,324.974","1,070,441,988.868",108,David,1,2018
id_32717784,sample_oslo_change_dw_2018_2021,6,1,Built,"5,993,254,324.974","1,070,441,988.868",108,David,1,2021
id_32897953,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,454,195.867","1,085,792,444.244",109,David,6,2015
id_32897953,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,454,195.867","1,085,792,444.244",109,David,6,2018
id_32897953,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,454,195.867","1,085,792,444.244",109,David,6,2021
id_33143062,sample_oslo_change_me_2018_2021,11,6,Shrub,"5,983,048,334.483","1,078,144,640.028",110,David,6,2015
id_33143062,sample_oslo_change_me_2018_2021,11,6,Shrub,"5,983,048,334.483","1,078,144,640.028",110,David,6,2018
id_33143062,sample_oslo_change_me_2018_2021,11,6,Shrub,"5,983,048,334.483","1,078,144,640.028",110,David,6,2021
id_33254106,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,258,534.509","1,090,489,215.384",111,David,6,2015
id_33254106,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,258,534.509","1,090,489,215.384",111,David,6,2018
id_33254106,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,258,534.509","1,090,489,215.384",111,David,6,2021
id_33438020,sample_oslo_change_me_2015_2021,16,4,Built,"5,996,065,788.188","1,070,407,207.88",112,David,6,2015
id_33438020,sample_oslo_change_me_2015_2021,16,4,Built,"5,996,065,788.188","1,070,407,207.88",112,David,6,2018
id_33438020,sample_oslo_change_me_2015_2021,16,4,Built,"5,996,065,788.188","1,070,407,207.88",112,David,6,2021
id_33877149,sample_oslo_change_dw_2015_2021,6,1,Grass,"5,994,777,107.984","1,090,429,909.34",113,David,1,2015
id_33877149,sample_oslo_change_dw_2015_2021,6,1,Grass,"5,994,777,107.984","1,090,429,909.34",113,David,1,2018
id_33877149,sample_oslo_change_dw_2015_2021,6,1,Grass,"5,994,777,107.984","1,090,429,909.34",113,David,1,2021
id_34028565,sample_oslo_change_me_2015_2021,2,1,Bare,"5,989,444,914.944","1,075,341,203.195",114,David,8,2015
id_34028565,sample_oslo_change_me_2015_2021,2,1,Bare,"5,989,444,914.944","1,075,341,203.195",114,David,8,2018
id_34028565,sample_oslo_change_me_2015_2021,2,1,Bare,"5,989,444,914.944","1,075,341,203.195",114,David,8,2021
id_34136466,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,998,405,924.421","1,086,641,011.175",115,David,6,2015
id_34136466,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,998,405,924.421","1,086,641,011.175",115,David,6,2018
id_34136466,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,998,405,924.421","1,086,641,011.175",115,David,6,2021
id_34157993,sample_oslo_change_dw_2015_2021,6,1,Built,"5,994,571,543.425","1,080,803,601.986",116,David,1,2015
id_34157993,sample_oslo_change_dw_2015_2021,6,1,Built,"5,994,571,543.425","1,080,803,601.986",116,David,1,2018
id_34157993,sample_oslo_change_dw_2015_2021,6,1,Built,"5,994,571,543.425","1,080,803,601.986",116,David,1,2021
id_34280177,sample_oslo_change_dw_2015_2018,12,1,Grass,"5,995,560,572.039","1,064,937,228.617",117,David,6,2015
id_34280177,sample_oslo_change_dw_2015_2018,12,1,Grass,"5,995,560,572.039","1,064,937,228.617",117,David,6,2018
id_34280177,sample_oslo_change_dw_2015_2018,12,1,Grass,"5,995,560,572.039","1,064,937,228.617",117,David,6,2021
id_34325633,sample_oslo_change_me_2015_2021,1,8,Water,"6,001,594,181.674","1,071,427,450.201",118,David,8,2015
id_34325633,sample_oslo_change_me_2015_2021,1,8,Water,"6,001,594,181.674","1,071,427,450.201",118,David,8,2018
