PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_21776099,sample_oslo_change_me_2015_2021,8,4,Tree,"5,995,188,237.101","1,081,661,087.118",51,David,1,2015
id_21776099,sample_oslo_change_me_2015_2021,8,4,Tree,"5,995,188,237.101","1,081,661,087.118",51,David,1,2018
id_21776099,sample_oslo_change_me_2015_2021,8,4,Tree,"5,995,188,237.101","1,081,661,087.118",51,David,1,2021
id_21799392,sample_oslo_change_me_2018_2021,6,1,Built,"5,985,606,966.667","1,080,210,095.636",52,David,1,2015
id_21799392,sample_oslo_change_me_2018_2021,6,1,Built,"5,985,606,966.667","1,080,210,095.636",52,David,1,2018
id_21799392,sample_oslo_change_me_2018_2021,6,1,Built,"5,985,606,966.667","1,080,210,095.636",52,David,1,2021
id_21831177,sample_oslo_change_me_2015_2021,11,6,Skip,"6,006,232,538.59","1,077,919,901.335",53,David,6,2015
id_21831177,sample_oslo_change_me_2015_2021,11,6,Skip,"6,006,232,538.59","1,077,919,901.335",53,David,6,2018
id_21831177,sample_oslo_change_me_2015_2021,11,6,Skip,"6,006,232,538.59","1,077,919,901.335",53,David,6,2021
id_2186379,sample_oslo_change_me_2015_2021,11,6,Tree,"5,990,274,753.65","1,066,766,797.78",54,David,6,2015
id_2186379,sample_oslo_change_me_2015_2021,11,6,Tree,"5,990,274,753.65","1,066,766,797.78",54,David,6,2018
id_2186379,sample_oslo_change_me_2015_2021,11,6,Tree,"5,990,274,753.65","1,066,766,797.78",54,David,6,2021
id_22327087,sample_oslo_change_me_2018_2021,9,8,Water,"6,004,169,312.532","1,081,687,395.815",55,David,6,2015
id_22327087,sample_oslo_change_me_2018_2021,9,8,Water,"6,004,169,312.532","1,081,687,395.815",55,David,6,2018
id_22327087,sample_oslo_change_me_2018_2021,9,8,Water,"6,004,169,312.532","1,081,687,395.815",55,David,6,2021
id_22562190,sample_oslo_change_me_2015_2021,16,4,Built,"5,995,652,429.52","1,088,886,168.555",56,David,4,2015
id_22562190,sample_oslo_change_me_2015_2021,16,4,Built,"5,995,652,429.52","1,088,886,168.555",56,David,4,2018
id_22562190,sample_oslo_change_me_2015_2021,16,4,Built,"5,995,652,429.52","1,088,886,168.555",56,David,4,2021
id_22706220,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,000,196,699.404","1,082,545,326.857",57,David,6,2015
id_22706220,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,000,196,699.404","1,082,545,326.857",57,David,6,2018
id_22706220,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,000,196,699.404","1,082,545,326.857",57,David,6,2021
id_22818,sample_oslo_change_me_2015_2018,1,8,Water,"5,991,453,739.968","1,087,949,757.334",58,David,8,2015
id_22818,sample_oslo_change_me_2015_2018,1,8,Water,"5,991,453,739.968","1,087,949,757.334",58,David,8,2018
id_22818,sample_oslo_change_me_2015_2018,1,8,Water,"5,991,453,739.968","1,087,949,757.334",58,David,8,2021
id_22825270,sample_oslo_change_me_2015_2018,12,6,Skip,"5,996,815,808.985","1,081,517,504.064",59,David,6,2015
id_22825270,sample_oslo_change_me_2015_2018,12,6,Skip,"5,996,815,808.985","1,081,517,504.064",59,David,6,2018
id_22825270,sample_oslo_change_me_2015_2018,12,6,Skip,"5,996,815,808.985","1,081,517,504.064",59,David,6,2021
id_229625,sample_oslo_change_dw_2018_2021,4,1,Built,"5,984,750,819.265","1,083,001,938.805",60,David,8,2015
id_229625,sample_oslo_change_dw_2018_2021,4,1,Built,"5,984,750,819.265","1,083,001,938.805",60,David,8,2018
id_229625,sample_oslo_change_dw_2018_2021,4,1,Built,"5,984,750,819.265","1,083,001,938.805",60,David,8,2021
id_23035684,sample_oslo_change_me_2015_2018,12,4,Grass,"5,989,855,152.241","1,067,282,269.861",61,David,6,2015
id_23035684,sample_oslo_change_me_2015_2018,12,4,Grass,"5,989,855,152.241","1,067,282,269.861",61,David,6,2018
id_23035684,sample_oslo_change_me_2015_2018,12,4,Grass,"5,989,855,152.241","1,067,282,269.861",61,David,6,2021
id_23175782,sample_oslo_change_me_2015_2021,8,4,Shrub,"5,995,757,664.305","1,089,089,057.653",62,David,1,2015
id_23175782,sample_oslo_change_me_2015_2021,8,4,Shrub,"5,995,757,664.305","1,089,089,057.653",62,David,1,2018
id_23175782,sample_oslo_change_me_2015_2021,8,4,Shrub,"5,995,757,664.305","1,089,089,057.653",62,David,1,2021
id_23468810,sample_oslo_change_dw_2015_2021,11,6,Shrub,"6,001,825,163.109","1,055,668,095.258",64,David,6,2015
id_23376823,sample_oslo_change_dw_2015_2018,11,6,Shrub,"6,001,753,371.582","1,062,375,029.152",63,David,6,2015
id_23376823,sample_oslo_change_dw_2015_2018,11,6,Shrub,"6,001,753,371.582","1,062,375,029.152",63,David,6,2018
id_23376823,sample_oslo_change_dw_2015_2018,11,6,Shrub,"6,001,753,371.582","1,062,375,029.152",63,David,6,2021
id_23468810,sample_oslo_change_dw_2015_2021,11,6,Skip,"6,001,825,163.109","1,055,668,095.258",64,David,6,2015
id_23468810,sample_oslo_change_dw_2015_2021,11,6,Skip,"6,001,825,163.109","1,055,668,095.258",64,David,6,2018
id_23468810,sample_oslo_change_dw_2015_2021,11,6,Skip,"6,001,825,163.109","1,055,668,095.258",64,David,6,2021
id_23516880,sample_oslo_change_dw_2018_2021,16,1,Grass,"5,995,560,572.039","1,064,937,228.617",65,David,1,2015
id_23516880,sample_oslo_change_dw_2018_2021,16,1,Grass,"5,995,560,572.039","1,064,937,228.617",65,David,1,2018
id_23516880,sample_oslo_change_dw_2018_2021,16,1,Grass,"5,995,560,572.039","1,064,937,228.617",65,David,1,2021
id_23731626,sample_oslo_change_dw_2018_2021,14,2,Crops,"5,982,624,273.973","1,084,794,051.519",66,David,2,2015
id_23731626,sample_oslo_change_dw_2018_2021,14,2,Crops,"5,982,624,273.973","1,084,794,051.519",66,David,2,2018
id_23731626,sample_oslo_change_dw_2018_2021,14,2,Crops,"5,982,624,273.973","1,084,794,051.519",66,David,2,2021
id_24048767,sample_oslo_change_me_2018_2021,8,1,Grass,"5,983,012,661.674","1,085,261,811.219",67,David,1,2015
id_24048767,sample_oslo_change_me_2018_2021,8,1,Built,"5,983,012,661.674","1,085,261,811.219",67,David,1,2018
id_24048767,sample_oslo_change_me_2018_2021,8,1,Built,"5,983,012,661.674","1,085,261,811.219",67,David,1,2021
id_24287336,sample_oslo_change_dw_2015_2021,2,1,Built,"5,988,828,667.178","1,075,058,496.189",68,David,8,2015
id_24287336,sample_oslo_change_dw_2015_2021,2,1,Built,"5,988,828,667.178","1,075,058,496.189",68,David,8,2018
id_24287336,sample_oslo_change_dw_2015_2021,2,1,Built,"5,988,828,667.178","1,075,058,496.189",68,David,8,2021
id_24432624,sample_oslo_change_dw_2018_2021,8,1,Grass,"5,996,456,405.44","1,067,955,148.21",69,David,1,2015
id_24432624,sample_oslo_change_dw_2018_2021,8,1,Grass,"5,996,456,405.44","1,067,955,148.21",69,David,1,2018
id_24432624,sample_oslo_change_dw_2018_2021,8,1,Grass,"5,996,456,405.44","1,067,955,148.21",69,David,1,2021
id_24547865,sample_oslo_change_dw_2015_2021,4,2,Built,"5,982,115,044.632","1,083,321,210.441",70,David,8,2015
id_24547865,sample_oslo_change_dw_2015_2021,4,2,Built,"5,982,115,044.632","1,083,321,210.441",70,David,8,2018
id_24547865,sample_oslo_change_dw_2015_2021,4,2,Built,"5,982,115,044.632","1,083,321,210.441",70,David,8,2021
id_25216935,sample_oslo_change_me_2018_2021,10,1,Grass,"5,986,714,607.369","1,082,591,701.508",71,David,6,2015
id_25216935,sample_oslo_change_me_2018_2021,10,1,Grass,"5,986,714,607.369","1,082,591,701.508",71,David,6,2018
id_25216935,sample_oslo_change_me_2018_2021,10,1,Grass,"5,986,714,607.369","1,082,591,701.508",71,David,6,2021
id_25573064,sample_oslo_change_dw_2018_2021,3,6,Water,"5,990,363,935.671","1,091,267,774.428",72,David,8,2015
id_25573064,sample_oslo_change_dw_2018_2021,3,6,Water,"5,990,363,935.671","1,091,267,774.428",72,David,8,2018
id_25573064,sample_oslo_change_dw_2018_2021,3,6,Water,"5,990,363,935.671","1,091,267,774.428",72,David,8,2021
id_26081174,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,998,898,209.177","1,081,613,374.737",73,David,6,2015
id_26081174,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,998,898,209.177","1,081,613,374.737",73,David,6,2018
id_26081174,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,998,898,209.177","1,081,613,374.737",73,David,6,2021
id_26270537,sample_oslo_change_me_2018_2021,16,4,Built,"5,993,153,549.29","1,069,201,912.865",74,David,1,2015
id_26270537,sample_oslo_change_me_2018_2021,16,4,Built,"5,993,153,549.29","1,069,201,912.865",74,David,1,2018
id_26270537,sample_oslo_change_me_2018_2021,16,4,Built,"5,993,153,549.29","1,069,201,912.865",74,David,1,2021
id_26402664,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,993,416,190.342","1,090,763,450.099",75,David,6,2015
id_26402664,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,993,416,190.342","1,090,763,450.099",75,David,6,2018
id_26402664,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,993,416,190.342","1,090,763,450.099",75,David,6,2021
