PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_29324264,sample_oslo_change_me_2015_2021,11,6,Tree,"6,004,826,584.028","1,079,604,549.713",201,Erik,6,2015
id_29324264,sample_oslo_change_me_2015_2021,11,6,Tree,"6,004,826,584.028","1,079,604,549.713",201,Erik,6,2018
id_29324264,sample_oslo_change_me_2015_2021,11,6,Tree,"6,004,826,584.028","1,079,604,549.713",201,Erik,6,2021
id_29351553,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,577,350.245","1,084,071,677.148",202,Erik,1,2015
id_29351553,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,577,350.245","1,084,071,677.148",202,Erik,1,2018
id_29351553,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,577,350.245","1,084,071,677.148",202,Erik,1,2021
id_29353368,sample_oslo_change_dw_2015_2021,5,8,Water,"5,990,091,930.507","1,075,321,583.151",203,Erik,1,2015
id_29353368,sample_oslo_change_dw_2015_2021,5,8,Water,"5,990,091,930.507","1,075,321,583.151",203,Erik,1,2018
id_29353368,sample_oslo_change_dw_2015_2021,5,8,Water,"5,990,091,930.507","1,075,321,583.151",203,Erik,1,2021
id_29363154,sample_oslo_change_me_2018_2021,11,6,Tree,"6,004,536,742.459","1,064,630,442.465",204,Erik,6,2015
id_29363154,sample_oslo_change_me_2018_2021,11,6,Tree,"6,004,536,742.459","1,064,630,442.465",204,Erik,6,2018
id_29363154,sample_oslo_change_me_2018_2021,11,6,Tree,"6,004,536,742.459","1,064,630,442.465",204,Erik,6,2021
id_29363650,sample_oslo_change_me_2018_2021,11,6,Tree,"5,991,140,265.164","1,090,382,642.869",205,Erik,6,2015
id_29363650,sample_oslo_change_me_2018_2021,11,6,Tree,"5,991,140,265.164","1,090,382,642.869",205,Erik,6,2018
id_29363650,sample_oslo_change_me_2018_2021,11,6,Tree,"5,991,140,265.164","1,090,382,642.869",205,Erik,6,2021
id_29392227,sample_oslo_change_me_2018_2021,11,6,Tree,"6,000,224,791.741","1,077,866,392.122",206,Erik,6,2015
id_29392227,sample_oslo_change_me_2018_2021,11,6,Tree,"6,000,224,791.741","1,077,866,392.122",206,Erik,6,2018
id_29392227,sample_oslo_change_me_2018_2021,11,6,Tree,"6,000,224,791.741","1,077,866,392.122",206,Erik,6,2021
id_29396956,sample_oslo_change_dw_2015_2021,6,1,Built,"5,983,435,830.364","1,079,361,082.795",207,Erik,1,2015
id_29396956,sample_oslo_change_dw_2015_2021,6,1,Built,"5,983,435,830.364","1,079,361,082.795",207,Erik,1,2018
id_29396956,sample_oslo_change_dw_2015_2021,6,1,Built,"5,983,435,830.364","1,079,361,082.795",207,Erik,1,2021
id_29415231,sample_oslo_change_dw_2015_2018,13,8,Bare,"5,989,687,044.131","1,069,168,469.607",208,Erik,8,2015
id_29415231,sample_oslo_change_dw_2015_2018,13,8,Bare,"5,989,687,044.131","1,069,168,469.607",208,Erik,8,2018
id_29415231,sample_oslo_change_dw_2015_2018,13,8,Bare,"5,989,687,044.131","1,069,168,469.607",208,Erik,8,2021
id_29426295,sample_oslo_change_dw_2015_2018,11,6,Mixed,"5,997,213,114.889","1,066,363,249.134",209,Erik,6,2015
id_29426295,sample_oslo_change_dw_2015_2018,11,6,Mixed,"5,997,213,114.889","1,066,363,249.134",209,Erik,6,2018
id_29426295,sample_oslo_change_dw_2015_2018,11,6,Mixed,"5,997,213,114.889","1,066,363,249.134",209,Erik,6,2021
id_29443191,sample_oslo_change_dw_2018_2021,6,1,Built,"5,990,985,534.358","1,076,334,690.91",210,Erik,1,2015
id_29443191,sample_oslo_change_dw_2018_2021,6,1,Built,"5,990,985,534.358","1,076,334,690.91",210,Erik,1,2018
id_29443191,sample_oslo_change_dw_2018_2021,6,1,Built,"5,990,985,534.358","1,076,334,690.91",210,Erik,1,2021
id_29466006,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,254,324.974","1,070,441,988.868",211,Erik,1,2015
id_29466006,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,254,324.974","1,070,441,988.868",211,Erik,1,2018
id_29466006,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,254,324.974","1,070,441,988.868",211,Erik,1,2021
id_29468237,sample_oslo_change_me_2015_2018,8,8,Skip,"5,990,890,555.505","1,069,891,289.888",212,Erik,1,2015
id_29468237,sample_oslo_change_me_2015_2018,8,8,Skip,"5,990,890,555.505","1,069,891,289.888",212,Erik,1,2018
id_29468237,sample_oslo_change_me_2015_2018,8,8,Skip,"5,990,890,555.505","1,069,891,289.888",212,Erik,1,2021
id_29515025,sample_oslo_change_dw_2015_2018,2,1,Built,"5,990,663,587.262","1,072,150,716.392",213,Erik,1,2015
id_29515025,sample_oslo_change_dw_2015_2018,2,1,Built,"5,990,663,587.262","1,072,150,716.392",213,Erik,1,2018
id_29515025,sample_oslo_change_dw_2015_2018,2,1,Built,"5,990,663,587.262","1,072,150,716.392",213,Erik,1,2021
id_29520421,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,983,194,592.997","1,087,662,591.226",214,Erik,6,2015
id_29520421,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,983,194,592.997","1,087,662,591.226",214,Erik,6,2018
id_29520421,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,983,194,592.997","1,087,662,591.226",214,Erik,6,2021
id_29555051,sample_oslo_change_me_2015_2018,11,6,Tree,"5,997,886,885.058","1,074,694,187.632",215,Erik,6,2015
id_29555051,sample_oslo_change_me_2015_2018,11,6,Tree,"5,997,886,885.058","1,074,694,187.632",215,Erik,6,2018
id_29555051,sample_oslo_change_me_2015_2018,11,6,Tree,"5,997,886,885.058","1,074,694,187.632",215,Erik,6,2021
id_29574513,sample_oslo_change_me_2015_2021,11,6,Built,"5,999,086,383.242","1,080,351,003.229",216,Erik,6,2015
id_29574513,sample_oslo_change_me_2015_2021,11,6,Built,"5,999,086,383.242","1,080,351,003.229",216,Erik,6,2018
id_29574513,sample_oslo_change_me_2015_2021,11,6,Built,"5,999,086,383.242","1,080,351,003.229",216,Erik,6,2021
id_29598015,sample_oslo_change_me_2015_2018,16,4,Grass,"5,994,130,092.421","1,063,702,503.536",217,Erik,4,2015
id_29598015,sample_oslo_change_me_2015_2018,16,4,Grass,"5,994,130,092.421","1,063,702,503.536",217,Erik,4,2018
id_29598015,sample_oslo_change_me_2015_2018,16,4,Grass,"5,994,130,092.421","1,063,702,503.536",217,Erik,4,2021
id_29602311,sample_oslo_change_me_2018_2021,11,6,Built,"5,991,575,027.517","1,070,427,273.834",218,Erik,6,2015
id_29602311,sample_oslo_change_me_2018_2021,11,6,Built,"5,991,575,027.517","1,070,427,273.834",218,Erik,6,2018
id_29602311,sample_oslo_change_me_2018_2021,11,6,Built,"5,991,575,027.517","1,070,427,273.834",218,Erik,6,2021
id_29633004,sample_oslo_change_me_2018_2021,11,6,Tree,"5,993,007,736.686","1,089,809,648.383",219,Erik,6,2015
id_29633004,sample_oslo_change_me_2018_2021,11,6,Tree,"5,993,007,736.686","1,089,809,648.383",219,Erik,6,2018
id_29633004,sample_oslo_change_me_2018_2021,11,6,Tree,"5,993,007,736.686","1,089,809,648.383",219,Erik,6,2021
id_29682118,sample_oslo_change_me_2015_2021,16,4,Mixed,"5,994,910,881.015","1,084,815,009.293",220,Erik,4,2015
id_29682118,sample_oslo_change_me_2015_2021,16,4,Mixed,"5,994,910,881.015","1,084,815,009.293",220,Erik,4,2018
id_29682118,sample_oslo_change_me_2015_2021,16,4,Mixed,"5,994,910,881.015","1,084,815,009.293",220,Erik,4,2021
id_29702481,sample_oslo_change_dw_2015_2018,14,1,Mixed,"5,994,348,142.462","1,090,280,083.545",221,Erik,1,2015
id_29702481,sample_oslo_change_dw_2015_2018,14,1,Mixed,"5,994,348,142.462","1,090,280,083.545",221,Erik,1,2018
id_29702481,sample_oslo_change_dw_2015_2018,14,1,Mixed,"5,994,348,142.462","1,090,280,083.545",221,Erik,1,2021
id_29703814,sample_oslo_change_me_2018_2021,16,4,Built,"5,995,652,429.52","1,088,886,168.555",222,Erik,4,2015
id_29703814,sample_oslo_change_me_2018_2021,16,4,Built,"5,995,652,429.52","1,088,886,168.555",222,Erik,4,2018
id_29703814,sample_oslo_change_me_2018_2021,16,4,Built,"5,995,652,429.52","1,088,886,168.555",222,Erik,4,2021
id_29724336,sample_oslo_change_me_2018_2021,11,6,Tree,"5,996,950,027.927","1,084,140,347.304",223,Erik,6,2015
id_29724336,sample_oslo_change_me_2018_2021,11,6,Tree,"5,996,950,027.927","1,084,140,347.304",223,Erik,6,2018
id_29724336,sample_oslo_change_me_2018_2021,11,6,Tree,"5,996,950,027.927","1,084,140,347.304",223,Erik,6,2021
id_29728152,sample_oslo_change_me_2015_2021,7,6,Tree,"5,993,948,161.098","1,067,452,607.522",224,Erik,1,2015
id_29728152,sample_oslo_change_me_2015_2021,7,6,Tree,"5,993,948,161.098","1,067,452,607.522",224,Erik,1,2018
id_29728152,sample_oslo_change_me_2015_2021,7,6,Tree,"5,993,948,161.098","1,067,452,607.522",224,Erik,1,2021
id_29777468,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,199,674.375","1,087,094,501.752",225,Erik,6,2015
id_29777468,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,199,674.375","1,087,094,501.752",225,Erik,6,2018
id_29777468,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,199,674.375","1,087,094,501.752",225,Erik,6,2021
id_29778253,sample_oslo_change_dw_2015_2021,16,4,Crops,"5,998,253,423.165","1,061,432,821.1",226,Erik,4,2015
id_29778253,sample_oslo_change_dw_2015_2021,16,4,Crops,"5,998,253,423.165","1,061,432,821.1",226,Erik,4,2018
id_29778253,sample_oslo_change_dw_2015_2021,16,4,Crops,"5,998,253,423.165","1,061,432,821.1",226,Erik,4,2021
id_29780689,sample_oslo_change_dw_2015_2018,12,5,Shrub,"6,000,478,960.501","1,056,358,364.101",227,Erik,6,2015
id_29780689,sample_oslo_change_dw_2015_2018,12,5,Shrub,"6,000,478,960.501","1,056,358,364.101",227,Erik,6,2018
id_29780689,sample_oslo_change_dw_2015_2018,12,5,Shrub,"6,000,478,960.501","1,056,358,364.101",227,Erik,6,2021
id_29836751,sample_oslo_change_dw_2015_2021,6,1,Built,"5,988,212,865.323","1,080,779,968.75",228,Erik,1,2015
id_29836751,sample_oslo_change_dw_2015_2021,6,1,Built,"5,988,212,865.323","1,080,779,968.75",228,Erik,1,2018
id_29836751,sample_oslo_change_dw_2015_2021,6,1,Built,"5,988,212,865.323","1,080,779,968.75",228,Erik,1,2021
id_29895021,sample_oslo_change_me_2015_2021,11,6,Built,"6,000,196,699.404","1,082,545,326.857",229,Erik,6,2015
id_29895021,sample_oslo_change_me_2015_2021,11,6,Built,"6,000,196,699.404","1,082,545,326.857",229,Erik,6,2018
id_29895021,sample_oslo_change_me_2015_2021,11,6,Tree,"6,000,196,699.404","1,082,545,326.857",229,Erik,6,2021
id_29895337,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,006,345,799.757","1,069,302,242.639",230,Erik,6,2015
id_29895337,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,006,345,799.757","1,069,302,242.639",230,Erik,6,2018
id_29895337,sample_oslo_change_dw_2015_2018,11,6,Wetland,"6,006,345,799.757","1,069,302,242.639",230,Erik,6,2021
id_29931794,sample_oslo_change_dw_2015_2018,11,6,Wetland,"6,005,413,401.726","1,064,889,516.236",231,Erik,6,2015
id_29931794,sample_oslo_change_dw_2015_2018,11,6,Wetland,"6,005,413,401.726","1,064,889,516.236",231,Erik,6,2018
id_29931794,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,005,413,401.726","1,064,889,516.236",231,Erik,6,2021
id_29940368,sample_oslo_change_dw_2015_2021,9,8,Tree,"6,011,852,789.558","1,062,710,353.551",232,Erik,6,2015
id_29940368,sample_oslo_change_dw_2015_2021,9,8,Tree,"6,011,852,789.558","1,062,710,353.551",232,Erik,6,2018
id_29940368,sample_oslo_change_dw_2015_2021,9,8,Water,"6,011,852,789.558","1,062,710,353.551",232,Erik,6,2021
id_29954275,sample_oslo_change_dw_2015_2018,11,6,Water,"6,009,518,004.246","1,067,037,019.303",233,Erik,6,2015
id_29954275,sample_oslo_change_dw_2015_2018,11,6,Water,"6,009,518,004.246","1,067,037,019.303",233,Erik,6,2018
id_29954275,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,009,518,004.246","1,067,037,019.303",233,Erik,6,2021
id_29977166,sample_oslo_change_me_2015_2021,16,6,Tree,"5,995,204,735.775","1,073,783,193.287",234,Erik,4,2015
id_29977166,sample_oslo_change_me_2015_2021,16,6,Tree,"5,995,204,735.775","1,073,783,193.287",234,Erik,4,2018
id_29977166,sample_oslo_change_me_2015_2021,16,6,Tree,"5,995,204,735.775","1,073,783,193.287",234,Erik,4,2021
id_29988927,sample_oslo_change_me_2018_2021,13,8,Tree,"5,986,434,129.913","1,076,146,962.756",235,Erik,8,2015
id_29988927,sample_oslo_change_me_2018_2021,13,8,Tree,"5,986,434,129.913","1,076,146,962.756",235,Erik,8,2018
id_29988927,sample_oslo_change_me_2018_2021,13,8,Water,"5,986,434,129.913","1,076,146,962.756",235,Erik,8,2021
id_30000994,sample_oslo_change_dw_2018_2021,6,1,Water,"5,987,319,707.382","1,081,696,314.017",236,Erik,1,2015
id_30000994,sample_oslo_change_dw_2018_2021,6,1,Water,"5,987,319,707.382","1,081,696,314.017",236,Erik,1,2018
id_30000994,sample_oslo_change_dw_2018_2021,6,1,Skip,"5,987,319,707.382","1,081,696,314.017",236,Erik,1,2021
id_3004968,sample_oslo_change_me_2015_2021,11,6,Skip,"6,003,458,085.914","1,058,832,719.275",237,Erik,6,2015
id_3004968,sample_oslo_change_me_2015_2021,11,6,Tree,"6,003,458,085.914","1,058,832,719.275",237,Erik,6,2018
id_3004968,sample_oslo_change_me_2015_2021,11,6,Tree,"6,003,458,085.914","1,058,832,719.275",237,Erik,6,2021
id_30102680,sample_oslo_change_me_2015_2021,11,6,Tree,"6,001,434,099.946","1,071,293,231.259",238,Erik,6,2015
id_30102680,sample_oslo_change_me_2015_2021,11,6,Tree,"6,001,434,099.946","1,071,293,231.259",238,Erik,6,2018
id_30102680,sample_oslo_change_me_2015_2021,11,6,Tree,"6,001,434,099.946","1,071,293,231.259",238,Erik,6,2021
id_30115237,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,008,116,508.785","1,076,745,374.117",239,Erik,6,2015
id_30115237,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,008,116,508.785","1,076,745,374.117",239,Erik,6,2018
id_30115237,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,008,116,508.785","1,076,745,374.117",239,Erik,6,2021
id_30130912,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,509,488.72","1,088,242,274.363",240,Erik,6,2015
id_30130912,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,509,488.72","1,088,242,274.363",240,Erik,6,2018
id_30130912,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,986,509,488.72","1,088,242,274.363",240,Erik,6,2021
id_30131438,sample_oslo_change_me_2015_2018,14,1,Tree,"5,995,592,677.566","1,072,263,085.738",241,Erik,4,2015
id_30131438,sample_oslo_change_me_2015_2018,14,1,Mixed,"5,995,592,677.566","1,072,263,085.738",241,Erik,4,2018
id_30131438,sample_oslo_change_me_2015_2018,14,1,Mixed,"5,995,592,677.566","1,072,263,085.738",241,Erik,4,2021
id_30132181,sample_oslo_change_dw_2015_2018,11,6,Mixed,"6,003,442,479.061","1,065,922,244.04",242,Erik,6,2015
id_30132181,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,442,479.061","1,065,922,244.04",242,Erik,6,2018
id_30132181,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,442,479.061","1,065,922,244.04",242,Erik,6,2021
id_30168842,sample_oslo_change_dw_2018_2021,1,8,Tree,"5,989,399,878.023","1,070,548,115.473",243,Erik,8,2015
id_30168842,sample_oslo_change_dw_2018_2021,1,8,Water,"5,989,399,878.023","1,070,548,115.473",243,Erik,8,2018
id_30168842,sample_oslo_change_dw_2018_2021,1,8,Water,"5,989,399,878.023","1,070,548,115.473",243,Erik,8,2021
id_30194670,sample_oslo_change_me_2018_2021,7,6,Water,"5,995,456,674.984","1,075,783,991.93",244,Erik,1,2015
id_30194670,sample_oslo_change_me_2018_2021,7,6,Mixed,"5,995,456,674.984","1,075,783,991.93",244,Erik,1,2018
id_30194670,sample_oslo_change_me_2018_2021,7,6,Mixed,"5,995,456,674.984","1,075,783,991.93",244,Erik,1,2021
id_30219858,sample_oslo_change_dw_2015_2018,11,6,Mixed,"6,005,958,303.875","1,070,791,136.48",245,Erik,6,2015
id_30219858,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,005,958,303.875","1,070,791,136.48",245,Erik,6,2018
id_30219858,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,005,958,303.875","1,070,791,136.48",245,Erik,6,2021
id_30227489,sample_oslo_change_me_2015_2018,6,1,Tree,"5,984,197,890.734","1,080,133,845.008",246,Erik,1,2015
id_30227489,sample_oslo_change_me_2015_2018,6,1,Mixed,"5,984,197,890.734","1,080,133,845.008",246,Erik,1,2018
id_30227489,sample_oslo_change_me_2015_2018,6,1,Mixed,"5,984,197,890.734","1,080,133,845.008",246,Erik,1,2021
id_30229491,sample_oslo_change_dw_2015_2018,11,6,Mixed,"5,995,587,326.645","1,075,396,941.958",247,Erik,6,2015
id_30229491,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,995,587,326.645","1,075,396,941.958",247,Erik,6,2018
id_30229491,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,995,587,326.645","1,075,396,941.958",247,Erik,6,2021
id_30262790,sample_oslo_change_me_2018_2021,3,6,Tree,"6,006,870,635.951","1,065,447,795.688",249,Erik,8,2015
id_30262790,sample_oslo_change_me_2018_2021,3,6,Tree,"6,006,870,635.951","1,065,447,795.688",249,Erik,8,2018
id_30249263,sample_oslo_change_me_2018_2021,12,6,Tree,"5,984,607,236.211","1,086,849,697.104",248,Erik,6,2015
id_30249263,sample_oslo_change_me_2018_2021,12,6,Tree,"5,984,607,236.211","1,086,849,697.104",248,Erik,6,2018
id_30249263,sample_oslo_change_me_2018_2021,12,6,Shrub,"5,984,607,236.211","1,086,849,697.104",248,Erik,6,2021
id_30262790,sample_oslo_change_me_2018_2021,3,6,Skip,"6,006,870,635.951","1,065,447,795.688",249,Erik,8,2015
id_30262790,sample_oslo_change_me_2018_2021,3,6,Skip,"6,006,870,635.951","1,065,447,795.688",249,Erik,8,2018
id_30262790,sample_oslo_change_me_2018_2021,3,6,Skip,"6,006,870,635.951","1,065,447,795.688",249,Erik,8,2021
id_30274057,sample_oslo_change_dw_2015_2018,6,1,Built,"5,995,600,258.038","1,069,595,205.578",250,Erik,1,2015
