PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_79783220,sample_oslo_change_me_2018_2021,16,2,Crops,"5,999,459,164.09","1,075,996,245.14",301,Zander1,2,2015
id_79783220,sample_oslo_change_me_2018_2021,16,2,Crops,"5,999,459,164.09","1,075,996,245.14",301,Zander1,2,2018
id_79783220,sample_oslo_change_me_2018_2021,16,2,Crops,"5,999,459,164.09","1,075,996,245.14",301,Zander1,2,2021
id_79789668,sample_oslo_change_me_2015_2021,11,6,Mixed,"5,996,535,777.439","1,086,142,037.767",302,Zander1,6,2015
id_79789668,sample_oslo_change_me_2015_2021,11,6,Mixed,"5,996,535,777.439","1,086,142,037.767",302,Zander1,6,2018
id_79789668,sample_oslo_change_me_2015_2021,11,6,Mixed,"5,996,535,777.439","1,086,142,037.767",302,Zander1,6,2021
id_79799086,sample_oslo_change_me_2015_2021,11,6,Tree,"5,988,360,907.478","1,088,168,253.286",303,Zander1,6,2015
id_79799086,sample_oslo_change_me_2015_2021,11,6,Tree,"5,988,360,907.478","1,088,168,253.286",303,Zander1,6,2018
id_79799086,sample_oslo_change_me_2015_2021,11,6,Tree,"5,988,360,907.478","1,088,168,253.286",303,Zander1,6,2021
id_79839086,sample_oslo_change_me_2015_2021,11,6,Tree,"5,983,864,795.886","1,089,146,134.147",304,Zander1,6,2015
id_79839086,sample_oslo_change_me_2015_2021,11,6,Tree,"5,983,864,795.886","1,089,146,134.147",304,Zander1,6,2018
id_79839086,sample_oslo_change_me_2015_2021,11,6,Tree,"5,983,864,795.886","1,089,146,134.147",304,Zander1,6,2021
id_79856758,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,000,713,509.216","1,063,686,896.682",305,Zander1,6,2015
id_79856758,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,000,713,509.216","1,063,686,896.682",305,Zander1,6,2018
id_79856758,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,000,713,509.216","1,063,686,896.682",305,Zander1,6,2021
id_79877100,sample_oslo_change_me_2015_2018,11,6,Tree,"6,000,746,060.654","1,068,226,707.465",306,Zander1,6,2015
id_79877100,sample_oslo_change_me_2015_2018,11,6,Tree,"6,000,746,060.654","1,068,226,707.465",306,Zander1,6,2018
id_79877100,sample_oslo_change_me_2015_2018,11,6,Tree,"6,000,746,060.654","1,068,226,707.465",306,Zander1,6,2021
id_79903325,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,996,982,133.455","1,066,172,399.609",307,Zander1,6,2015
id_79903325,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,996,982,133.455","1,066,172,399.609",307,Zander1,6,2018
id_79903325,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,996,982,133.455","1,066,172,399.609",307,Zander1,6,2021
id_79919591,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,007,581,416.659","1,075,763,925.975",308,Zander1,6,2015
