PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_75596354,sample_oslo_change_me_2015_2021,12,6,Water,"6,005,237,713.15","1,073,034,956.13",101,Zander1,6,2015
id_75596354,sample_oslo_change_me_2015_2021,12,6,Water,"6,005,237,713.15","1,073,034,956.13",101,Zander1,6,2018
id_75596354,sample_oslo_change_me_2015_2021,12,6,Water,"6,005,237,713.15","1,073,034,956.13",101,Zander1,6,2021
id_75605259,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,509,571.91","1,079,205,906.08",102,Zander1,1,2015
id_75605259,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,509,571.91","1,079,205,906.08",102,Zander1,1,2018
id_75605259,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,509,571.91","1,079,205,906.08",102,Zander1,1,2021
id_75607492,sample_oslo_change_me_2015_2018,16,2,Mixed,"5,999,536,752.45","1,075,569,955.08",103,Zander1,4,2015
id_75607492,sample_oslo_change_me_2015_2018,16,2,Mixed,"5,999,536,752.45","1,075,569,955.08",103,Zander1,4,2018
id_75607492,sample_oslo_change_me_2015_2018,16,2,Mixed,"5,999,536,752.45","1,075,569,955.08",103,Zander1,4,2021
id_75626703,sample_oslo_change_me_2015_2021,11,8,Water,"6,003,928,521.08","1,066,557,220.03",104,Zander1,6,2015
id_75626703,sample_oslo_change_me_2015_2021,11,8,Water,"6,003,928,521.08","1,066,557,220.03",104,Zander1,6,2018
id_75626703,sample_oslo_change_me_2015_2021,11,8,Water,"6,003,928,521.08","1,066,557,220.03",104,Zander1,6,2021
id_75639712,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,993,243,177.22","1,089,679,888.54",105,Zander1,6,2015
id_75639712,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,993,243,177.22","1,089,679,888.54",105,Zander1,6,2018
id_75639712,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,993,243,177.22","1,089,679,888.54",105,Zander1,6,2021
id_75661817,sample_oslo_change_me_2018_2021,11,6,Tree,"6,007,143,532.94","1,075,597,155.60",106,Zander1,6,2015
id_75661817,sample_oslo_change_me_2018_2021,11,6,Tree,"6,007,143,532.94","1,075,597,155.60",106,Zander1,6,2018
id_75661817,sample_oslo_change_me_2018_2021,11,6,Tree,"6,007,143,532.94","1,075,597,155.60",106,Zander1,6,2021
id_75670081,sample_oslo_change_dw_2018_2021,10,1,Tree,"6,002,500,716.92","1,068,674,847.12",107,Zander1,6,2015
id_75670081,sample_oslo_change_dw_2018_2021,10,1,Tree,"6,002,500,716.92","1,068,674,847.12",107,Zander1,6,2018
id_75670081,sample_oslo_change_dw_2018_2021,10,1,Grass,"6,002,500,716.92","1,068,674,847.12",107,Zander1,6,2021
id_75673708,sample_oslo_change_dw_2015_2018,6,1,Tree,"5,992,601,066.67","1,069,567,559.15",108,Zander1,1,2015
id_75673708,sample_oslo_change_dw_2015_2018,6,1,Tree,"5,992,601,066.67","1,069,567,559.15",108,Zander1,1,2018
id_75673708,sample_oslo_change_dw_2015_2018,6,1,Tree,"5,992,601,066.67","1,069,567,559.15",108,Zander1,1,2021
id_75678365,sample_oslo_change_dw_2015_2021,11,6,Tree,"6,004,810,977.17","1,078,759,550.06",109,Zander1,6,2015
id_75678365,sample_oslo_change_dw_2015_2021,11,6,Tree,"6,004,810,977.17","1,078,759,550.06",109,Zander1,6,2018
id_75678365,sample_oslo_change_dw_2015_2021,11,6,Tree,"6,004,810,977.17","1,078,759,550.06",109,Zander1,6,2021
id_75694826,sample_oslo_change_dw_2015_2021,11,6,Water,"6,009,946,077.95","1,064,378,949.17",110,Zander1,6,2015
id_75694826,sample_oslo_change_dw_2015_2021,11,6,Water,"6,009,946,077.95","1,064,378,949.17",110,Zander1,6,2018
id_75694826,sample_oslo_change_dw_2015_2021,11,6,Water,"6,009,946,077.95","1,064,378,949.17",110,Zander1,6,2021
