PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_94759627,sample_oslo_change_me_2015_2021,6,1,Built,"5,981,938,464.23","1,085,023,695.223",351,Zander2,1,2015
id_94759627,sample_oslo_change_me_2015_2021,6,1,Built,"5,981,938,464.23","1,085,023,695.223",351,Zander2,1,2018
id_94759627,sample_oslo_change_me_2015_2021,6,1,Built,"5,981,938,464.23","1,085,023,695.223",351,Zander2,1,2021
id_94794882,sample_oslo_change_me_2015_2018,1,8,Water,"5,990,463,819.535","1,071,604,030.602",352,Zander2,8,2015
id_94794882,sample_oslo_change_me_2015_2018,1,8,Water,"5,990,463,819.535","1,071,604,030.602",352,Zander2,8,2018
id_94794882,sample_oslo_change_me_2015_2018,1,8,Water,"5,990,463,819.535","1,071,604,030.602",352,Zander2,8,2021
id_94824827,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,988,375,622.511","1,088,383,627.867",353,Zander2,6,2015
id_94824827,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,988,375,622.511","1,088,383,627.867",353,Zander2,6,2018
id_94824827,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,988,375,622.511","1,088,383,627.867",353,Zander2,6,2021
id_94828682,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,614,174.429","1,091,347,592.337",354,Zander2,1,2015
id_94828682,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,614,174.429","1,091,347,592.337",354,Zander2,1,2018
id_94828682,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,614,174.429","1,091,347,592.337",354,Zander2,1,2021
id_94882741,sample_oslo_change_me_2015_2021,11,6,Tree,"6,002,564,482.063","1,052,329,120.389",355,Zander2,6,2015
id_94882741,sample_oslo_change_me_2015_2021,11,6,Tree,"6,002,564,482.063","1,052,329,120.389",355,Zander2,6,2018
id_94882741,sample_oslo_change_me_2015_2021,11,6,Tree,"6,002,564,482.063","1,052,329,120.389",355,Zander2,6,2021
id_94882769,sample_oslo_change_dw_2018_2021,11,6,Grass,"5,995,535,601.073","1,077,937,291.829",356,Zander2,1,2015
id_94882769,sample_oslo_change_dw_2018_2021,11,6,Grass,"5,995,535,601.073","1,077,937,291.829",356,Zander2,1,2018
id_94882769,sample_oslo_change_dw_2018_2021,11,6,Grass,"5,995,535,601.073","1,077,937,291.829",356,Zander2,1,2021
id_9489631,sample_oslo_change_dw_2015_2018,12,2,Crops,"5,983,687,323.664","1,082,640,305.71",357,Zander2,6,2015
id_9489631,sample_oslo_change_dw_2015_2018,12,2,Crops,"5,983,687,323.664","1,082,640,305.71",357,Zander2,6,2018
id_9489631,sample_oslo_change_dw_2015_2018,12,2,Crops,"5,983,687,323.664","1,082,640,305.71",357,Zander2,6,2021
id_94908305,sample_oslo_change_me_2018_2021,11,6,Tree,"6,005,852,177.27","1,065,719,800.852",358,Zander2,6,2015
id_94908305,sample_oslo_change_me_2018_2021,11,6,Tree,"6,005,852,177.27","1,065,719,800.852",358,Zander2,6,2018
id_94908305,sample_oslo_change_me_2018_2021,11,6,Tree,"6,005,852,177.27","1,065,719,800.852",358,Zander2,6,2021
id_94983493,sample_oslo_change_me_2018_2021,11,6,Tree,"6,003,295,328.726","1,052,829,877.437",359,Zander2,6,2015
id_94983493,sample_oslo_change_me_2018_2021,11,6,Tree,"6,003,295,328.726","1,052,829,877.437",359,Zander2,6,2018
id_94983493,sample_oslo_change_me_2018_2021,11,6,Tree,"6,003,295,328.726","1,052,829,877.437",359,Zander2,6,2021
id_94996940,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,012,158,683.89","1,068,412,651.978",360,Zander2,6,2015
id_94996940,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,012,158,683.89","1,068,412,651.978",360,Zander2,6,2018
id_94996940,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,012,158,683.89","1,068,412,651.978",360,Zander2,6,2021
id_94998515,sample_oslo_change_dw_2018_2021,1,8,Water,"6,001,594,181.674","1,071,427,450.201",361,Zander2,8,2015
id_94998515,sample_oslo_change_dw_2018_2021,1,8,Water,"6,001,594,181.674","1,071,427,450.201",361,Zander2,8,2018
id_94998515,sample_oslo_change_dw_2018_2021,1,8,Water,"6,001,594,181.674","1,071,427,450.201",361,Zander2,8,2021
id_95002441,sample_oslo_change_dw_2018_2021,6,1,Built,"5,981,938,464.23","1,085,023,695.223",362,Zander2,1,2015
id_95002441,sample_oslo_change_dw_2018_2021,6,1,Built,"5,981,938,464.23","1,085,023,695.223",362,Zander2,1,2018
id_95002441,sample_oslo_change_dw_2018_2021,6,1,Built,"5,981,938,464.23","1,085,023,695.223",362,Zander2,1,2021
id_95012865,sample_oslo_change_me_2018_2021,15,6,Grass,"5,990,081,674.574","1,078,753,753.232",363,Zander2,6,2015
id_95012865,sample_oslo_change_me_2018_2021,15,6,Grass,"5,990,081,674.574","1,078,753,753.232",363,Zander2,6,2018
id_95012865,sample_oslo_change_me_2018_2021,15,6,Grass,"5,990,081,674.574","1,078,753,753.232",363,Zander2,6,2021
id_95017463,sample_oslo_change_dw_2018_2021,1,8,Water,"5,988,822,870.347","1,068,624,013.368",364,Zander2,8,2015
id_95017463,sample_oslo_change_dw_2018_2021,1,8,Water,"5,988,822,870.347","1,068,624,013.368",364,Zander2,8,2018
id_95017463,sample_oslo_change_dw_2018_2021,1,8,Water,"5,988,822,870.347","1,068,624,013.368",364,Zander2,8,2021
id_95036023,sample_oslo_change_me_2015_2018,11,6,Tree,"6,006,777,440.739","1,059,854,745.237",365,Zander2,6,2015
id_95036023,sample_oslo_change_me_2015_2018,11,6,Tree,"6,006,777,440.739","1,059,854,745.237",365,Zander2,6,2018
id_95036023,sample_oslo_change_me_2015_2018,11,6,Tree,"6,006,777,440.739","1,059,854,745.237",365,Zander2,6,2021
id_95036465,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,005,599,346.24","1,060,013,043.324",366,Zander2,6,2015
id_95036465,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,005,599,346.24","1,060,013,043.324",366,Zander2,6,2018
id_95036465,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,005,599,346.24","1,060,013,043.324",366,Zander2,6,2021
id_95037052,sample_oslo_change_me_2018_2021,8,4,Mixed,"5,995,592,677.566","1,072,263,085.738",367,Zander2,1,2015
