PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_60596553,sample_oslo_change_me_2015_2021,1,8,Water,"5,987,964,939.304","1,073,154,905.949",201,Anders,8,2015
id_60596553,sample_oslo_change_me_2015_2021,1,8,Water,"5,987,964,939.304","1,073,154,905.949",201,Anders,8,2018
id_60596553,sample_oslo_change_me_2015_2021,1,8,Water,"5,987,964,939.304","1,073,154,905.949",201,Anders,8,2021
id_60661494,sample_oslo_change_me_2015_2018,4,8,Mixed,"5,984,519,837.83","1,077,581,009.654",202,Anders,8,2015
id_60661494,sample_oslo_change_me_2015_2018,4,8,Mixed,"5,984,519,837.83","1,077,581,009.654",202,Anders,8,2018
id_60661494,sample_oslo_change_me_2015_2018,4,8,Mixed,"5,984,519,837.83","1,077,581,009.654",202,Anders,8,2021
id_6067104,sample_oslo_change_dw_2015_2021,11,6,Tree,"6,007,172,963.002","1,064,959,524.123",203,Anders,6,2015
id_6067104,sample_oslo_change_dw_2015_2021,11,6,Tree,"6,007,172,963.002","1,064,959,524.123",203,Anders,6,2018
id_6067104,sample_oslo_change_dw_2015_2021,11,6,Tree,"6,007,172,963.002","1,064,959,524.123",203,Anders,6,2021
id_60671585,sample_oslo_change_me_2018_2021,11,6,Tree,"5,998,625,758.103","1,068,280,216.677",204,Anders,6,2015
id_60671585,sample_oslo_change_me_2018_2021,11,6,Tree,"5,998,625,758.103","1,068,280,216.677",204,Anders,6,2018
id_60671585,sample_oslo_change_me_2018_2021,11,6,Tree,"5,998,625,758.103","1,068,280,216.677",204,Anders,6,2021
id_60684531,sample_oslo_change_me_2015_2021,11,6,Tree,"5,997,659,916.815","1,070,775,975.537",205,Anders,6,2015
id_60684531,sample_oslo_change_me_2015_2021,11,6,Tree,"5,997,659,916.815","1,070,775,975.537",205,Anders,6,2018
id_60684531,sample_oslo_change_me_2015_2021,11,6,Tree,"5,997,659,916.815","1,070,775,975.537",205,Anders,6,2021
id_60813598,sample_oslo_change_me_2015_2021,13,8,Skip,"5,987,665,733.624","1,086,503,224.952",206,Anders,6,2015
id_60813598,sample_oslo_change_me_2015_2021,13,8,Skip,"5,987,665,733.624","1,086,503,224.952",206,Anders,6,2018
id_60813598,sample_oslo_change_me_2015_2021,13,8,Skip,"5,987,665,733.624","1,086,503,224.952",206,Anders,6,2021
id_60845579,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,997,321,471.045","1,083,265,025.767",207,Anders,6,2015
id_60845579,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,997,321,471.045","1,083,265,025.767",207,Anders,6,2018
id_60845579,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,997,321,471.045","1,083,265,025.767",207,Anders,6,2021
id_60846756,sample_oslo_change_me_2015_2021,3,6,Tree,"5,998,751,950.663","1,083,756,418.703",208,Anders,8,2015
