PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_5665050,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,989,874,772.285","1,089,684,347.644",0,Anders,6,2015
id_5665050,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,989,874,772.285","1,089,684,347.644",0,Anders,6,2018
id_5665050,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,989,874,772.285","1,089,684,347.644",0,Anders,6,2021
id_56726276,sample_oslo_change_dw_2018_2021,7,6,Skip,"5,992,727,705.139","1,065,244,014.77",1,Anders,1,2015
id_56726276,sample_oslo_change_dw_2018_2021,7,6,Skip,"5,992,727,705.139","1,065,244,014.77",1,Anders,1,2018
id_56726276,sample_oslo_change_dw_2018_2021,7,6,Skip,"5,992,727,705.139","1,065,244,014.77",1,Anders,1,2021
id_56751992,sample_oslo_change_dw_2018_2021,12,2,Crops,"5,998,647,607.698","1,074,913,575.404",2,Anders,6,2015
id_56751992,sample_oslo_change_dw_2018_2021,12,2,Crops,"5,998,647,607.698","1,074,913,575.404",2,Anders,6,2018
id_56751992,sample_oslo_change_dw_2018_2021,12,2,Crops,"5,998,647,607.698","1,074,913,575.404",2,Anders,6,2021
id_56760431,sample_oslo_change_me_2018_2021,14,1,Built,"5,995,526,682.871","1,072,492,729.442",3,Anders,4,2015
id_56760431,sample_oslo_change_me_2018_2021,14,1,Built,"5,995,526,682.871","1,072,492,729.442",3,Anders,4,2018
id_56760431,sample_oslo_change_me_2018_2021,14,1,Built,"5,995,526,682.871","1,072,492,729.442",3,Anders,4,2021
id_56791436,sample_oslo_change_me_2015_2021,5,8,Water,"5,991,187,531.636","1,069,835,105.215",4,Anders,1,2015
id_56791436,sample_oslo_change_me_2015_2021,5,8,Water,"5,991,187,531.636","1,069,835,105.215",4,Anders,1,2018
id_56791436,sample_oslo_change_me_2015_2021,5,8,Water,"5,991,187,531.636","1,069,835,105.215",4,Anders,1,2021
id_5679676,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,993,243,177.221","1,089,679,888.543",5,Anders,6,2015
id_5679676,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,993,243,177.221","1,089,679,888.543",5,Anders,6,2018
id_5679676,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,993,243,177.221","1,089,679,888.543",5,Anders,6,2021
id_56819275,sample_oslo_change_dw_2018_2021,4,8,Built,"5,996,565,653.416","1,072,725,940.427",6,Anders,8,2015
id_56819275,sample_oslo_change_dw_2018_2021,4,8,Built,"5,996,565,653.416","1,072,725,940.427",6,Anders,8,2018
id_56819275,sample_oslo_change_dw_2018_2021,4,8,Built,"5,996,565,653.416","1,072,725,940.427",6,Anders,8,2021
id_56822618,sample_oslo_change_dw_2018_2021,6,1,Mixed,"5,991,022,990.807","1,084,098,431.754",7,Anders,1,2015
id_56822618,sample_oslo_change_dw_2018_2021,6,1,Mixed,"5,991,022,990.807","1,084,098,431.754",7,Anders,1,2018
id_56822618,sample_oslo_change_dw_2018_2021,6,1,Mixed,"5,991,022,990.807","1,084,098,431.754",7,Anders,1,2021
id_56824564,sample_oslo_change_dw_2015_2021,3,6,Water,"6,005,332,691.997","1,068,459,918.45",8,Anders,8,2015
id_56824564,sample_oslo_change_dw_2015_2021,3,6,Water,"6,005,332,691.997","1,068,459,918.45",8,Anders,8,2018
id_56824564,sample_oslo_change_dw_2015_2021,3,6,Water,"6,005,332,691.997","1,068,459,918.45",8,Anders,8,2021
id_56827282,sample_oslo_change_me_2015_2018,4,2,Water,"6,005,880,715.517","1,059,003,056.935",9,Anders,8,2015
id_56827282,sample_oslo_change_me_2015_2018,4,2,Water,"6,005,880,715.517","1,059,003,056.935",9,Anders,8,2018
id_56827282,sample_oslo_change_me_2015_2018,4,2,Bare,"6,005,880,715.517","1,059,003,056.935",9,Anders,8,2021
id_56832178,sample_oslo_change_dw_2015_2021,11,6,Wetland,"6,006,263,306.387","1,072,873,090.762",10,Anders,6,2015
id_56832178,sample_oslo_change_dw_2015_2021,11,6,Wetland,"6,006,263,306.387","1,072,873,090.762",10,Anders,6,2018
id_56832178,sample_oslo_change_dw_2015_2021,11,6,Wetland,"6,006,263,306.387","1,072,873,090.762",10,Anders,6,2021
id_5683219,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,537,012.003","1,066,986,185.551",11,Anders,6,2015
id_5683219,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,537,012.003","1,066,986,185.551",11,Anders,6,2018
id_5683219,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,003,537,012.003","1,066,986,185.551",11,Anders,6,2021
id_56855517,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,984,934,980.138","1,087,153,807.796",12,Anders,6,2015
id_56855517,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,984,934,980.138","1,087,153,807.796",12,Anders,6,2018
id_56855517,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,984,934,980.138","1,087,153,807.796",12,Anders,6,2021
id_56982458,sample_oslo_change_me_2018_2021,6,1,Built,"5,992,989,900.281","1,083,455,875.292",13,Anders,1,2015
id_56982458,sample_oslo_change_me_2018_2021,6,1,Built,"5,992,989,900.281","1,083,455,875.292",13,Anders,1,2018
id_56982458,sample_oslo_change_me_2018_2021,6,1,Built,"5,992,989,900.281","1,083,455,875.292",13,Anders,1,2021
id_56982649,sample_oslo_change_dw_2015_2018,9,8,Skip,"5,999,580,451.638","1,077,024,959.753",14,Anders,6,2015
id_56982649,sample_oslo_change_dw_2015_2018,9,8,Skip,"5,999,580,451.638","1,077,024,959.753",14,Anders,6,2018
id_56982649,sample_oslo_change_dw_2015_2018,9,8,Skip,"5,999,580,451.638","1,077,024,959.753",14,Anders,6,2021
id_57033686,sample_oslo_change_me_2015_2021,11,6,Tree,"5,991,690,518.234","1,090,217,210.22",15,Anders,6,2015
id_57033686,sample_oslo_change_me_2015_2021,11,6,Tree,"5,991,690,518.234","1,090,217,210.22",15,Anders,6,2018
id_57033686,sample_oslo_change_me_2015_2021,11,6,Tree,"5,991,690,518.234","1,090,217,210.22",15,Anders,6,2021
id_57049380,sample_oslo_change_me_2015_2021,10,1,Skip,"5,992,388,367.549","1,085,354,560.521",16,Anders,6,2015
id_57049380,sample_oslo_change_me_2015_2021,10,1,Skip,"5,992,388,367.549","1,085,354,560.521",16,Anders,6,2018
id_57049380,sample_oslo_change_me_2015_2021,10,1,Skip,"5,992,388,367.549","1,085,354,560.521",16,Anders,6,2021
id_57098822,sample_oslo_change_me_2015_2018,6,1,Mixed,"5,988,756,875.651","1,081,041,717.982",17,Anders,1,2015
id_57098822,sample_oslo_change_me_2015_2018,6,1,Mixed,"5,988,756,875.651","1,081,041,717.982",17,Anders,1,2018
id_57098822,sample_oslo_change_me_2015_2018,6,1,Mixed,"5,988,756,875.651","1,081,041,717.982",17,Anders,1,2021
id_57135790,sample_oslo_change_dw_2015_2018,7,1,Tree,"5,991,685,613.223","1,077,695,162.641",18,Anders,1,2015
id_57135790,sample_oslo_change_dw_2015_2018,7,1,Tree,"5,991,685,613.223","1,077,695,162.641",18,Anders,1,2018
