PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_58806793,sample_oslo_change_me_2018_2021,16,4,Mixed,"5,996,193,318.478","1,067,476,240.757",101,Anders,4,2015
id_58806793,sample_oslo_change_me_2018_2021,16,4,Mixed,"5,996,193,318.478","1,067,476,240.757",101,Anders,4,2018
id_58806793,sample_oslo_change_me_2018_2021,16,4,Mixed,"5,996,193,318.478","1,067,476,240.757",101,Anders,4,2021
id_58869886,sample_oslo_change_dw_2018_2021,9,8,Water,"6,009,153,695.69","1,072,305,447.198",102,Anders,6,2015
id_58869886,sample_oslo_change_dw_2018_2021,9,8,Water,"6,009,153,695.69","1,072,305,447.198",102,Anders,6,2018
id_58869886,sample_oslo_change_dw_2018_2021,9,8,Water,"6,009,153,695.69","1,072,305,447.198",102,Anders,6,2021
id_58887987,sample_oslo_change_me_2015_2018,11,6,Tree,"6,004,826,584.028","1,079,604,549.713",103,Anders,6,2015
id_58887987,sample_oslo_change_me_2015_2018,11,6,Tree,"6,004,826,584.028","1,079,604,549.713",103,Anders,6,2018
id_58887987,sample_oslo_change_me_2015_2018,11,6,Tree,"6,004,826,584.028","1,079,604,549.713",103,Anders,6,2021
id_58904076,sample_oslo_change_me_2015_2021,11,6,Tree,"6,005,144,963.843","1,069,078,841.676",104,Anders,6,2015
id_58904076,sample_oslo_change_me_2015_2021,11,6,Tree,"6,005,144,963.843","1,069,078,841.676",104,Anders,6,2018
id_58904076,sample_oslo_change_me_2015_2021,11,6,Tree,"6,005,144,963.843","1,069,078,841.676",104,Anders,6,2021
id_58910772,sample_oslo_change_dw_2015_2021,7,6,Mixed,"5,991,794,415.289","1,077,629,613.856",105,Anders,1,2015
id_58910772,sample_oslo_change_dw_2015_2021,7,6,Mixed,"5,991,794,415.289","1,077,629,613.856",105,Anders,1,2018
id_58910772,sample_oslo_change_dw_2015_2021,7,6,Mixed,"5,991,794,415.289","1,077,629,613.856",105,Anders,1,2021
id_58937742,sample_oslo_change_me_2015_2021,6,1,Skip,"5,987,201,541.204","1,079,831,963.866",106,Anders,1,2015
id_58937742,sample_oslo_change_me_2015_2021,6,1,Skip,"5,987,201,541.204","1,079,831,963.866",106,Anders,1,2018
id_58937742,sample_oslo_change_me_2015_2021,6,1,Skip,"5,987,201,541.204","1,079,831,963.866",106,Anders,1,2021
id_58953458,sample_oslo_change_me_2018_2021,14,1,Built,"5,994,442,675.405","1,081,674,018.511",107,Anders,8,2015
id_58953458,sample_oslo_change_me_2018_2021,14,1,Built,"5,994,442,675.405","1,081,674,018.511",107,Anders,8,2018
id_58953458,sample_oslo_change_me_2018_2021,14,1,Built,"5,994,442,675.405","1,081,674,018.511",107,Anders,8,2021
id_58991670,sample_oslo_change_dw_2015_2018,12,4,Shrub,"6,005,403,591.704","1,079,456,061.647",108,Anders,6,2015
id_58991670,sample_oslo_change_dw_2015_2018,12,4,Shrub,"6,005,403,591.704","1,079,456,061.647",108,Anders,6,2018
id_58991670,sample_oslo_change_dw_2015_2018,12,4,Shrub,"6,005,403,591.704","1,079,456,061.647",108,Anders,6,2021
id_58996395,sample_oslo_change_me_2018_2021,16,4,Grass,"5,997,059,275.903","1,091,618,259.771",109,Anders,4,2015
id_58996395,sample_oslo_change_me_2018_2021,16,4,Grass,"5,997,059,275.903","1,091,618,259.771",109,Anders,4,2018
id_58996395,sample_oslo_change_me_2018_2021,16,4,Grass,"5,997,059,275.903","1,091,618,259.771",109,Anders,4,2021
id_59018274,sample_oslo_change_dw_2015_2018,1,8,Water,"5,986,310,612.813","1,075,979,746.466",110,Anders,8,2015
id_59018274,sample_oslo_change_dw_2015_2018,1,8,Water,"5,986,310,612.813","1,075,979,746.466",110,Anders,8,2018
id_59018274,sample_oslo_change_dw_2015_2018,1,8,Water,"5,986,310,612.813","1,075,979,746.466",110,Anders,8,2021
id_59054128,sample_oslo_change_me_2015_2018,11,6,Water,"5,997,388,803.471","1,063,092,944.422",111,Anders,6,2015
id_59054128,sample_oslo_change_me_2015_2018,11,6,Water,"5,997,388,803.471","1,063,092,944.422",111,Anders,6,2018
id_59054128,sample_oslo_change_me_2015_2018,11,6,Water,"5,997,388,803.471","1,063,092,944.422",111,Anders,6,2021
id_5907040,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,570,475.239","1,086,870,654.879",112,Anders,1,2015
id_5907040,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,570,475.239","1,086,870,654.879",112,Anders,1,2018
id_5907040,sample_oslo_change_me_2018_2021,6,1,Built,"5,993,570,475.239","1,086,870,654.879",112,Anders,1,2021
id_59075764,sample_oslo_change_dw_2015_2018,6,1,Built,"5,995,526,682.871","1,072,492,729.442",113,Anders,1,2015
id_59075764,sample_oslo_change_dw_2015_2018,6,1,Built,"5,995,526,682.871","1,072,492,729.442",113,Anders,1,2018
id_59075764,sample_oslo_change_dw_2015_2018,6,1,Built,"5,995,526,682.871","1,072,492,729.442",113,Anders,1,2021
id_59122439,sample_oslo_change_dw_2015_2018,4,8,Skip,"5,988,129,926.043","1,071,519,307.682",114,Anders,8,2015
id_59122439,sample_oslo_change_dw_2015_2018,4,8,Skip,"5,988,129,926.043","1,071,519,307.682",114,Anders,8,2018
id_59122439,sample_oslo_change_dw_2015_2018,4,8,Skip,"5,988,129,926.043","1,071,519,307.682",114,Anders,8,2021
id_59133139,sample_oslo_change_me_2015_2018,3,8,Tree,"5,999,441,773.596","1,078,648,964.357",115,Anders,8,2015
id_59133139,sample_oslo_change_me_2015_2018,3,8,Tree,"5,999,441,773.596","1,078,648,964.357",115,Anders,8,2018
id_59133139,sample_oslo_change_me_2015_2018,3,8,Tree,"5,999,441,773.596","1,078,648,964.357",115,Anders,8,2021
id_59138385,sample_oslo_change_dw_2018_2021,6,1,Skip,"5,997,054,370.892","1,065,423,270.632",116,Anders,1,2015
id_59138385,sample_oslo_change_dw_2018_2021,6,1,Skip,"5,997,054,370.892","1,065,423,270.632",116,Anders,1,2018
id_59138385,sample_oslo_change_dw_2018_2021,6,1,Skip,"5,997,054,370.892","1,065,423,270.632",116,Anders,1,2021
id_59204037,sample_oslo_change_me_2015_2018,11,6,Tree,"5,989,741,891.074","1,090,195,360.625",117,Anders,6,2015
id_59204037,sample_oslo_change_me_2015_2018,11,6,Tree,"5,989,741,891.074","1,090,195,360.625",117,Anders,6,2018
id_59204037,sample_oslo_change_me_2015_2018,11,6,Tree,"5,989,741,891.074","1,090,195,360.625",117,Anders,6,2021
id_59253862,sample_oslo_change_dw_2015_2018,15,1,Built,"5,996,834,983.12","1,091,604,882.468",118,Anders,4,2015
id_59253862,sample_oslo_change_dw_2015_2018,15,1,Built,"5,996,834,983.12","1,091,604,882.468",118,Anders,4,2018
id_59253862,sample_oslo_change_dw_2015_2018,15,1,Built,"5,996,834,983.12","1,091,604,882.468",118,Anders,4,2021
id_59259116,sample_oslo_change_dw_2018_2021,11,6,Mixed,"6,007,724,999.712","1,062,452,617.51",119,Anders,6,2015
id_59259116,sample_oslo_change_dw_2018_2021,11,6,Mixed,"6,007,724,999.712","1,062,452,617.51",119,Anders,6,2018
id_59259116,sample_oslo_change_dw_2018_2021,11,6,Mixed,"6,007,724,999.712","1,062,452,617.51",119,Anders,6,2021
id_59277630,sample_oslo_change_me_2018_2021,13,8,Bare,"5,988,780,954.797","1,069,783,825.552",120,Anders,8,2015
id_59277630,sample_oslo_change_me_2018_2021,13,8,Bare,"5,988,780,954.797","1,069,783,825.552",120,Anders,8,2018
id_59277630,sample_oslo_change_me_2018_2021,13,8,Bare,"5,988,780,954.797","1,069,783,825.552",120,Anders,8,2021
id_59279397,sample_oslo_change_me_2015_2021,11,6,Tree,"5,992,516,789.66","1,088,958,405.992",121,Anders,6,2015
id_59279397,sample_oslo_change_me_2015_2021,11,6,Tree,"5,992,516,789.66","1,088,958,405.992",121,Anders,6,2018
id_59279397,sample_oslo_change_me_2015_2021,11,6,Tree,"5,992,516,789.66","1,088,958,405.992",121,Anders,6,2021
id_59306144,sample_oslo_change_me_2015_2018,13,8,Skip,"6,005,193,122.134","1,064,555,529.567",122,Anders,8,2015
id_59306144,sample_oslo_change_me_2015_2018,13,8,Skip,"6,005,193,122.134","1,064,555,529.567",122,Anders,8,2018
id_59306144,sample_oslo_change_me_2015_2018,13,8,Skip,"6,005,193,122.134","1,064,555,529.567",122,Anders,8,2021
id_59332791,sample_oslo_change_dw_2015_2021,11,6,Shrub,"6,011,002,884.897","1,063,190,152.825",123,Anders,6,2015
id_59332791,sample_oslo_change_dw_2015_2021,11,6,Shrub,"6,011,002,884.897","1,063,190,152.825",123,Anders,6,2018
id_59332791,sample_oslo_change_dw_2015_2021,11,6,Shrub,"6,011,002,884.897","1,063,190,152.825",123,Anders,6,2021
id_59344674,sample_oslo_change_dw_2015_2018,12,4,Grass,"5,997,059,275.903","1,091,618,259.771",124,Anders,6,2015
id_59344674,sample_oslo_change_dw_2015_2018,12,4,Grass,"5,997,059,275.903","1,091,618,259.771",124,Anders,6,2018
id_59344674,sample_oslo_change_dw_2015_2018,12,4,Grass,"5,997,059,275.903","1,091,618,259.771",124,Anders,6,2021
id_59357880,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,983,672,608.63","1,088,778,258.31",125,Anders,6,2015
id_59357880,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,983,672,608.63","1,088,778,258.31",125,Anders,6,2018
id_59357880,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,983,672,608.63","1,088,778,258.31",125,Anders,6,2021
id_59380136,sample_oslo_change_me_2015_2021,11,6,Tree,"5,998,979,810.726","1,065,143,239.086",126,Anders,6,2015
id_59380136,sample_oslo_change_me_2015_2021,11,6,Tree,"5,998,979,810.726","1,065,143,239.086",126,Anders,6,2018
id_59380136,sample_oslo_change_me_2015_2021,11,6,Tree,"5,998,979,810.726","1,065,143,239.086",126,Anders,6,2021
id_594136,sample_oslo_change_dw_2015_2018,6,1,Skip,"5,990,667,600.453","1,077,927,035.896",127,Anders,1,2015
id_594136,sample_oslo_change_dw_2015_2018,6,1,Skip,"5,990,667,600.453","1,077,927,035.896",127,Anders,1,2018
id_594136,sample_oslo_change_dw_2015_2018,6,1,Skip,"5,990,667,600.453","1,077,927,035.896",127,Anders,1,2021
id_59422121,sample_oslo_change_me_2015_2018,11,6,Tree,"6,005,696,554.643","1,076,346,284.573",128,Anders,6,2015
id_59422121,sample_oslo_change_me_2015_2018,11,6,Tree,"6,005,696,554.643","1,076,346,284.573",128,Anders,6,2018
id_59422121,sample_oslo_change_me_2015_2018,11,6,Tree,"6,005,696,554.643","1,076,346,284.573",128,Anders,6,2021
id_59426694,sample_oslo_change_me_2018_2021,12,4,Tree,"6,002,555,563.861","1,056,922,886.294",129,Anders,6,2015
id_59426694,sample_oslo_change_me_2018_2021,12,4,Tree,"6,002,555,563.861","1,056,922,886.294",129,Anders,6,2018
id_59426694,sample_oslo_change_me_2018_2021,12,4,Shrub,"6,002,555,563.861","1,056,922,886.294",129,Anders,6,2021
id_59440344,sample_oslo_change_me_2015_2018,11,6,Shrub,"5,983,640,057.192","1,086,010,494.286",130,Anders,6,2015
id_59440344,sample_oslo_change_me_2015_2018,11,6,Shrub,"5,983,640,057.192","1,086,010,494.286",130,Anders,6,2018
id_59440344,sample_oslo_change_me_2015_2018,11,6,Shrub,"5,983,640,057.192","1,086,010,494.286",130,Anders,6,2021
id_59441626,sample_oslo_change_me_2015_2018,6,1,Built,"5,994,571,543.425","1,080,803,601.986",131,Anders,1,2015
id_59441626,sample_oslo_change_me_2015_2018,6,1,Built,"5,994,571,543.425","1,080,803,601.986",131,Anders,1,2018
id_59441626,sample_oslo_change_me_2015_2018,6,1,Built,"5,994,571,543.425","1,080,803,601.986",131,Anders,1,2021
id_59442338,sample_oslo_change_me_2018_2021,3,8,Water,"5,997,505,631.918","1,074,315,609.953",132,Anders,8,2015
id_59442338,sample_oslo_change_me_2018_2021,3,8,Water,"5,997,505,631.918","1,074,315,609.953",132,Anders,8,2018
id_59442338,sample_oslo_change_me_2018_2021,3,8,Water,"5,997,505,631.918","1,074,315,609.953",132,Anders,8,2021
id_5945328,sample_oslo_change_me_2015_2018,11,6,Tree,"6,006,833,179.502","1,067,692,061.248",133,Anders,6,2015
id_5945328,sample_oslo_change_me_2015_2018,11,6,Tree,"6,006,833,179.502","1,067,692,061.248",133,Anders,6,2018
id_5945328,sample_oslo_change_me_2015_2018,11,6,Tree,"6,006,833,179.502","1,067,692,061.248",133,Anders,6,2021
id_59464816,sample_oslo_change_dw_2018_2021,2,1,Water,"5,991,054,650.424","1,069,703,115.823",134,Anders,8,2015
id_59464816,sample_oslo_change_dw_2018_2021,2,1,Water,"5,991,054,650.424","1,069,703,115.823",134,Anders,8,2018
id_59464816,sample_oslo_change_dw_2018_2021,2,1,Water,"5,991,054,650.424","1,069,703,115.823",134,Anders,8,2021
id_59479411,sample_oslo_change_me_2015_2018,1,8,Water,"6,009,243,323.621","1,068,137,971.354",135,Anders,8,2015
id_59479411,sample_oslo_change_me_2015_2018,1,8,Water,"6,009,243,323.621","1,068,137,971.354",135,Anders,8,2018
id_59479411,sample_oslo_change_me_2015_2018,1,8,Water,"6,009,243,323.621","1,068,137,971.354",135,Anders,8,2021
id_59495225,sample_oslo_change_me_2018_2021,11,6,Tree,"6,003,308,260.119","1,054,015,106.497",136,Anders,6,2015
id_59495225,sample_oslo_change_me_2018_2021,11,6,Tree,"6,003,308,260.119","1,054,015,106.497",136,Anders,6,2018
id_59495225,sample_oslo_change_me_2018_2021,11,6,Tree,"6,003,308,260.119","1,054,015,106.497",136,Anders,6,2021
id_59504059,sample_oslo_change_dw_2018_2021,3,6,Water,"6,007,502,044.66","1,074,304,016.29",137,Anders,8,2015
id_59504059,sample_oslo_change_dw_2018_2021,3,6,Water,"6,007,502,044.66","1,074,304,016.29",137,Anders,8,2018
id_59504059,sample_oslo_change_dw_2018_2021,3,6,Water,"6,007,502,044.66","1,074,304,016.29",137,Anders,8,2021
id_59513647,sample_oslo_change_dw_2018_2021,1,8,Water,"5,990,463,819.535","1,071,604,030.602",138,Anders,8,2015
id_59513647,sample_oslo_change_dw_2018_2021,1,8,Water,"5,990,463,819.535","1,071,604,030.602",138,Anders,8,2018
id_59513647,sample_oslo_change_dw_2018_2021,1,8,Water,"5,990,463,819.535","1,071,604,030.602",138,Anders,8,2021
id_59518432,sample_oslo_change_me_2015_2021,1,8,Water,"5,985,269,858.628","1,077,924,360.436",139,Anders,8,2015
id_59518432,sample_oslo_change_me_2015_2021,1,8,Water,"5,985,269,858.628","1,077,924,360.436",139,Anders,8,2018
id_59518432,sample_oslo_change_me_2015_2021,1,8,Water,"5,985,269,858.628","1,077,924,360.436",139,Anders,8,2021
id_59526195,sample_oslo_change_dw_2015_2021,6,1,Built,"5,986,608,034.854","1,078,585,199.212",140,Anders,1,2015
id_59526195,sample_oslo_change_dw_2015_2021,6,1,Built,"5,986,608,034.854","1,078,585,199.212",140,Anders,1,2018
id_59526195,sample_oslo_change_dw_2015_2021,6,1,Built,"5,986,608,034.854","1,078,585,199.212",140,Anders,1,2021
id_59538850,sample_oslo_change_me_2018_2021,15,6,Mixed,"5,993,915,163.75","1,070,028,184.29",141,Anders,6,2015
id_59538850,sample_oslo_change_me_2018_2021,15,6,Mixed,"5,993,915,163.75","1,070,028,184.29",141,Anders,6,2018
id_59538850,sample_oslo_change_me_2018_2021,15,6,Mixed,"5,993,915,163.75","1,070,028,184.29",141,Anders,6,2021
id_59553950,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,514,486.909","1,088,932,989.116",142,Anders,6,2015
id_59553950,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,514,486.909","1,088,932,989.116",142,Anders,6,2018
id_59553950,sample_oslo_change_me_2015_2021,11,6,Tree,"5,984,514,486.909","1,088,932,989.116",142,Anders,6,2021
id_59573449,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,997,704,061.915","1,070,831,714.3",143,Anders,6,2015
id_59573449,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,997,704,061.915","1,070,831,714.3",143,Anders,6,2018
id_59573449,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,997,704,061.915","1,070,831,714.3",143,Anders,6,2021
id_59594885,sample_oslo_change_me_2015_2018,11,6,Tree,"6,009,731,595.187","1,074,134,124.54",144,Anders,6,2015
id_59594885,sample_oslo_change_me_2015_2018,11,6,Tree,"6,009,731,595.187","1,074,134,124.54",144,Anders,6,2018
id_59594885,sample_oslo_change_me_2015_2018,11,6,Tree,"6,009,731,595.187","1,074,134,124.54",144,Anders,6,2021
id_5972443,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,028,880.816","1,080,878,068.973",145,Anders,1,2015
id_5972443,sample_oslo_change_dw_2015_2018,6,1,Built,"5,989,028,880.816","1,080,878,068.973",145,Anders,1,2018
